 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
  23	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  23	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  23	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900
  23	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900	        270	00000000000019000032189c0032189c0019190000000000000000000032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000191900000000000000000000321900
  23	        270	00000000000019000032189c0032189c0019190000000000000000000032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000191900000000000000000000321900	        163	00000000000000000000000000000000000000000032189c0032189c0032189c000000000032190000191900000000000000000000000000001919000032189c003219000032189c00001900000019000000000000191900000000000032189c00000000
  23	        163	00000000000000000000000000000000000000000032189c0032189c0032189c000000000032190000191900000000000000000000000000001919000032189c003219000032189c00001900000019000000000000191900000000000032189c00000000	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  24	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  24	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  24	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  24	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        264	00000000000019000032189c001919000032189c00000000000019000000190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000001900
  24	        264	00000000000019000032189c001919000032189c00000000000019000000190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000001900	        162	0000000000191900001919000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  24	        162	0000000000191900001919000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  25	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  25	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
